id,dll_name,dll_path,file_size,md5_hash,interface_type,device_capabilities,communication_protocols,configuration_hints,confidence_score,analysis_method,timestamp
52,Sn3DRegistration.dll,IntraoralScan/Bin/Sn3DRegistration.dll,11133440,61bcc5741f5715e979e254ec7a19fed0,scanner_interface,"[""depth: finemeandepth"", ""frame: sn3dalgorithm::largerefreg::find_keyframes"", ""frame: frames can not align to any keyframes."", ""frame: ??0largescalefilteredframegetcb@sn3dalgorithm@@qeaa@$$qeav01@@z"", ""frame: sn3dalgorithm::regbaseslam::framebuf::add_data_with_feature"", ""depth: l1 err: %f  current depth: %f"", ""depth: ?set_depth_thr@sn3dconnectionsimplify@sn3dalgorithm@@qeaaxi@z"", ""frame: ?hold_frame_size@framebuf@regbaseslam@sn3dalgorithm@@qebahxz"", ""frame: ??0sn3dkeyframeselectorwithinitval@sn3dalgorithm@@qeaa@xz"", ""frame: maxkframecount"", ""frame: .?avcorrpointcallback@regcontinouswithkeyframeworker@sn3dalgorithm@@"", ""stream: .?av?$basic_ostream@du?$char_traits@d@std@@@std@@"", ""frame: sn3dalgorithm::largerefreg::solve_pair_frames"", ""frame: ?reset_flags@sn3dkeyframeselector@sn3dalgorithm@@meaaxxz"", ""frame: ??1sn3dkeyframeselector@sn3dalgorithm@@ueaa@xz"", ""frame: framesize"", ""frame: sn3dalgorithm::regbaseslam::mainblockimp::fast_add_frame"", ""buffer: .?av?$_ref_count@vmixregistrationbuffer@regbaseslam@sn3dalgorithm@@@std@@"", ""frame: ?write_archive@framedatainfo@mixscanfeatureprotocol@sn3dalgorithm@@qebaxaeavwriteable@3@@z"", ""stream: .?av?$basic_ifstream@du?$char_traits@d@std@@@std@@""]","[""I2C"", ""Serial"", ""HID"", ""Camera"", ""SPI"", ""Ethernet""]","[""Sn3DAlgorithm::RegContinousWithKeyFrame::get_interal_frames"", ""Sn3DAlgorithm::sn3DRegistrationManagerEx::pair_registertion"", ""Sn3DAlgorithm::Sn3DImageRegistration::image_group_registration"", ""Sn3DAlgorithm::RegContinousWithKeyframeWorker::FastRegObject::fast_reg"", "".?AV_Generic_error_category@std@@"", ""Check failed: src"", ""Sn3DAlgorithm::four_axis_calib"", ""Sn3DAlgorithm::CloudType::flush_delete"", ""Sn3DAlgorithm::RegBaseSLAM::RegBaseSLAMForDental::delete_isolate_region"", ""Sn3DAlgorithm::RegBaseSLAM::sdf_get_exist"", ""get_rigid failed."", ""Sn3DAlgorithm::triMesh_icp_for_abutment"", ""Sn3DAlgorithm::Sn3DLargeScaleRefRegistration::refpoint_registertion"", ""prepare_ldni failed!"", ""Try oldVersion: Error! Parameter Unmatch!""]",0.6,string_analysis,2025-08-15 17:23:03
53,Sn3DScanSlam.dll,IntraoralScan/Bin/Sn3DScanSlam.dll,532992,ecdebfc5c826c6f6f5c4f8af2a83993b,scanner_interface,"[""stream: ?release_compound@?$stream_provider@d@aux@v2_mt_nt6@log@boost@@saxpeaustream_compound@12345@@z"", ""stream: ?sync@?$basic_streambuf@du?$char_traits@d@std@@@std@@meaahxz"", ""stream: ??6?$basic_ostream@du?$char_traits@d@std@@@std@@qeaaaeav01@h@z"", ""stream: ?imbue@?$basic_streambuf@du?$char_traits@d@std@@@std@@meaaxaebvlocale@2@@z"", ""stream: ??1?$basic_ostream@du?$char_traits@d@std@@@std@@ueaa@xz"", ""stream: .?av?$basic_ofstream@du?$char_traits@d@std@@@std@@"", ""stream: ??6?$basic_ostream@du?$char_traits@d@std@@@std@@qeaaaeav01@_k@z"", ""stream: ??6?$basic_ostream@du?$char_traits@d@std@@@std@@qeaaaeav01@_n@z"", ""stream: ??1?$basic_streambuf@du?$char_traits@d@std@@@std@@ueaa@xz"", ""stream: ?uflow@?$basic_streambuf@du?$char_traits@d@std@@@std@@meaahxz"", ""stream: ?put@?$basic_ostream@du?$char_traits@d@std@@@std@@qeaaaeav12@d@z"", ""stream: .?av?$basic_stringstream@du?$char_traits@d@std@@v?$allocator@d@2@@std@@"", ""stream: ?_pninc@?$basic_streambuf@du?$char_traits@d@std@@@std@@ieaapeadxz"", ""stream: ??1?$basic_iostream@du?$char_traits@d@std@@@std@@ueaa@xz"", ""stream: ?cerr@std@@3v?$basic_ostream@du?$char_traits@d@std@@@1@a"", ""stream: .?av?$basic_streambuf@du?$char_traits@d@std@@@std@@"", ""stream: ?_lock@?$basic_streambuf@du?$char_traits@d@std@@@std@@ueaaxxz"", ""stream: ?_init@?$basic_streambuf@du?$char_traits@d@std@@@std@@ieaaxxz"", ""stream: ??0?$basic_streambuf@du?$char_traits@d@std@@@std@@ieaa@xz"", ""stream: ?showmanyc@?$basic_streambuf@du?$char_traits@d@std@@@std@@meaa_jxz""]","[""Ethernet"", ""Camera"", ""Serial"", ""SPI""]","[""Sn3DAlgorithm::set_scan_fail_call_back"", ""?_Throw_Cpp_error@std@@YAXH@Z"", ""rebuild thread start failed"", ""Sn3DAlgorithm::get_scan_data"", ""Sn3DScanSlam.dll"", ""pSlam == nullptr, get_fusionAndTrack_handle failed"", ""Sn3DAlgorithm::get_scan_result"", ""pRebuildParameter->get_rebuildtype() != pRebParRet->get_rebuildtype(), ini failed"", ""Sn3DAlgorithm::get_cloudPair"", ""Failed to allocate memory."", ""Sn3DAlgorithm::Sn3DSlamAlgorithmManager::FusionAlgoManagerUniversalScan::ini_algorithm_map"", ""dynamic_cast failed, retFusion == nullptr"", ""Sn3DAlgorithm::Sn3DSlamAlgorithmManager::FusionAlgoManagerUniversalScan::fusion_prescan"", ""Sn3DAlgorithm::Sn3DSlam::SlamPipeline::ini"", ""Sn3DAlgorithm::Sn3DSlamAlgorithmManager::FusionAlgoManagerUniversalScan::load_data""]",0.6,string_analysis,2025-08-15 17:23:03
54,Sn3DSparseSolver.dll,IntraoralScan/Bin/Sn3DSparseSolver.dll,59904,9bc275b7f3cadc25617bb258e026cd1a,scanner_interface,"[""frame: __cxxframehandler3""]","[""SPI""]","[""?_Xlength_error@std@@YAXPEBD@Z"", ""--------------- Sn3DSparseSolver support list end--------------"", ""Sn3DSparseSolver.dll"", ""--------------- Sn3DSparseSolver support list--------------"", ""?_Throw_C_error@std@@YAXH@Z""]",0.6,string_analysis,2025-08-15 17:23:03
55,Sn3DSpeckle.dll,IntraoralScan/Bin/Sn3DSpeckle.dll,20197888,1468d6bbf5584a3443b09ba05c9f077c,scanner_interface,"[""stream: custreambatchmemop"", ""sync: cudamemcpyfromarrayasync"", ""buffer: cudad3d9mapvertexbuffer"", ""depth: )_depth"", ""stream: ?flush@?$basic_ostream@_wu?$char_traits@_w@std@@@std@@qeaaaeav12@xz"", ""depth: depthvaluepyramidrightrefine_%d.txt"", ""sync: cudamemcpy2dtoarrayasync"", ""depth: _zn13sn3dalgorithm18sn3dspecklerebuild21compact_pyramid_depthen16sn3dgpualgorithm9ptrstepszifees3_"", ""sync: cudamemcpy2dasync_ptsz"", ""sync: cudamemsetasync_ptsz"", ""stream: cudastreamiscapturing"", ""stream: .?av?$basic_ostream@du?$char_traits@d@std@@@std@@"", ""stream: operation not permitted on an event last recorded in a capturing stream"", ""sync: cudawaitexternalsemaphoresasync_ptsz"", ""depth: depthvaluepyramidrefine2_%d.txt"", ""stream: cuctxgetstreampriorityrange"", ""stereo: cvstereorectify"", ""buffer: cudad3d9unregistervertexbuffer"", ""sync: cumemcpy3dasync_v2"", ""stream: .?av?$basic_ifstream@du?$char_traits@d@std@@@std@@""]","[""Camera"", ""PCIe"", ""Ethernet"", ""SPI""]","[""cudaErrorInvalidTextureBinding"", ""$_ZN13Sn3DAlgorithm18Sn3DSpeckleRebuild39delete_point_with_tanget_plane_distanceEN16Sn3DGPUAlgorithm9PtrStepSzI6float3EES4_S4_NS1_10IntrDeviceEiff$_ZN13Sn3DAlgorithm18Sn3DSpeckleRebuild10shareBeginE"", "".nv.shared._ZN13Sn3DAlgorithm18Sn3DSpeckleRebuild24SpeckleDataTypeGPUKernel25normal_kernel_with_normalEN16Sn3DGPUAlgorithm9PtrStepSzI6float3EES5_if"", "".nv.shared._ZN13Sn3DAlgorithm18Sn3DSpeckleRebuild24SpeckleDataTypeGPUKernel14resolve_labelsEN16Sn3DGPUAlgorithm9PtrStepSzIiEE"", ""$___ZZN13Sn3DAlgorithm18Sn3DSpeckleRebuild14pixMatchKernel17pyramid_pix_matchEN16Sn3DGPUAlgorithm9PtrStepSzIiEES4_NS3_IfEES5_S5_S5_iiS5_E8cSetCopy__689"", ""cudaDeviceGetAttribute"", "".nv.constant0._ZN13Sn3DAlgorithm18Sn3DSpeckleRebuild14pixMatchKernel9fill_holdEN16Sn3DGPUAlgorithm9PtrStepSzIfEES4_S4_NS3_IiEEi"", ""cuD3D10ResourceGetMappedPitch_v2"", "".nv.shared._ZN13Sn3DAlgorithm18Sn3DSpeckleRebuild26SpecklePointMatchGPUKernel21get_speckle_edge_coorEN16Sn3DGPUAlgorithm9PtrStepSzI6float3EENS3_IfEENS3_I6float2EE"", ""_ZN16Sn3DGPUAlgorithm8CudaUtil25kernel_ccl_resolve_labelsENS_5PtrSzIjEEj"", ""$_ZN13Sn3DAlgorithm18Sn3DSpeckleRebuild17deleteNoisyKernel27delete_with_tanget_distanceEN16Sn3DGPUAlgorithm9PtrStepSzIiEENS3_I6float3EES6_iff$__cuda_sm3x_div_rn_noftz_f32_slowpath"", "".nv.constant0._ZN13Sn3DAlgorithm18Sn3DSpeckleRebuild37kernel_cost_aggregate_right2left_implILj32ELj8ELj16EEEvPhS2_S2_4int2iii"", ""$_ZN13Sn3DAlgorithm18Sn3DSpeckleRebuild14pixMatchKernel22delete_through_clusterEN16Sn3DGPUAlgorithm9PtrStepSzIfEES4_f$_ZN13Sn3DAlgorithm18Sn3DSpeckleRebuild14pixMatchKernel10shareBeginE"", "".nv.info._ZN13Sn3DAlgorithm18Sn3DSpeckleRebuild34kernel_cost_aggregate_up2down_implILj32ELj8ELj8EEEvPhS2_S2_4int2iii"", ""$___ZZN13Sn3DAlgorithm18Sn3DSpeckleRebuild42right_match_left_subPix_update_impl_updateILj16ELj8ELi9ELi16EEEvN16Sn3DGPUAlgorithm9PtrStepSzIfEES4_S4_NS3_I6float3EES4_f4int4iiS6_S4_S6_E10shareBegin__7787""]",0.6,string_analysis,2025-08-15 17:23:03
57,Sn3DTextureBasedTrack.dll,IntraoralScan/Bin/Sn3DTextureBasedTrack.dll,675840,d02c7afca023e0e5b96c9f67b93537ba,scanner_interface,"[""frame: sn3dalgorithm::sn3d_tbt::texturebasedtracker::run_renewcurrentframe"", ""frame: ?tbt_fromcache@sn3d_tbt@sn3dalgorithm@@ya?aw4tbtval@12@peaxaeavtexturebasetrackframe@12@@z"", ""stream: .?av?$basic_fstream@du?$char_traits@d@std@@@std@@"", ""frame: ??0texturebasetrackframe@sn3d_tbt@sn3dalgorithm@@qeaa@hhh@z"", ""frame: ?tbt_addframe@sn3d_tbt@sn3dalgorithm@@ya?aw4tbtval@12@peaxaebvrigidmatrix@2@h@z"", ""stream: ?release_compound@?$stream_provider@d@aux@v2_mt_nt6@log@boost@@saxpeaustream_compound@12345@@z"", ""frame: ?creat@texturebasetrackframe@sn3d_tbt@sn3dalgorithm@@qeaaxhhh_n@z"", ""stream: ??6?$basic_ostream@du?$char_traits@d@std@@@std@@qeaaaeav01@h@z"", ""stream: ??1?$basic_ostream@du?$char_traits@d@std@@@std@@ueaa@xz"", ""frame: ~~~~ tbt_addframe ok!"", ""frame: ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~ run_renewcurrentframe _featureframeupdate->resume!"", ""frame: .?av?$_ref_count@vframelist@sn3d_tbt@sn3dalgorithm@@@std@@"", ""stream: .?av?$basic_ofstream@du?$char_traits@d@std@@@std@@"", ""frame: ??4texturebasetrackframe@sn3d_tbt@sn3dalgorithm@@qeaaaeav012@aeav012@@z"", ""stream: ??6?$basic_ostream@du?$char_traits@d@std@@@std@@qeaaaeav01@_n@z"", ""depth: .?av?$_ref_count@vdepthimage@sn3d_vslam@sn3dalgorithm@@@std@@"", ""frame: ?ini@texturebasetrackframe@sn3d_tbt@sn3dalgorithm@@qeaaxxz"", ""frame: ?tbt_firstframe@sn3d_tbt@sn3dalgorithm@@ya?aw4tbtval@12@peaxaebvrigidmatrix@2@h@z"", ""stream: ??1?$basic_streambuf@du?$char_traits@d@std@@@std@@ueaa@xz"", ""frame: tbt_addframe!""]","[""HID"", ""Camera"", ""Ethernet"", ""SPI""]","[""?_Throw_Cpp_error@std@@YAXH@Z"", ""reconnected: %d, %d"", ""icp failed: %f, (%f, %f),   %d"", ""reconnect failed: %d, %d"", ""Sn3DTextureBasedTrack.dll"", ""Sn3DAlgorithm::sn3d_tbt::TextureUpdate::set_callback"", ""Sn3DAlgorithm::sn3d_tbt::tbt_featureStitch"", ""Sn3DAlgorithm::sn3d_tbt::TextureBasedTracker::run_renewCurrentFrame"", ""Sn3DTextureSlam.dll"", ""Sn3DAlgorithm::sn3d_tbt::TextureUpdate::busy_flag"", ""Sn3DAlgorithm::sn3d_tbt::TextureUpdate::Run"", ""Sn3DAlgorithm::sn3d_tbt::TextureBasedTracker::run_fromCaChe_asyn"", ""icp failed"", ""ERROR! got %d Nums"", ""Sn3DAlgorithm::sn3d_tbt::tbt_addFrame""]",0.6,string_analysis,2025-08-15 17:23:03
58,Sn3DTextureSlam.dll,IntraoralScan/Bin/Sn3DTextureSlam.dll,2961408,4cd8ce69fcdd9d05d5955b7a89353a00,scanner_interface,"[""stereo: .?avedgestereose3projectxyz@g2o@@"", ""stream: custreambatchmemop"", ""sync: cudamemcpyfromarrayasync"", ""buffer: cudad3d9mapvertexbuffer"", ""stream: ?get@?$basic_istream@du?$char_traits@d@std@@@std@@qeaaaeav12@aead@z"", ""frame: forget delete frame %i"", ""frame: update_local_kframes!"", ""sync: cudamemcpy2dtoarrayasync"", ""sync: cudamemcpy2dasync_ptsz"", ""sync: cudamemsetasync_ptsz"", ""stream: ??5?$basic_istream@du?$char_traits@d@std@@@std@@qeaaaeav01@aea_n@z"", ""stream: cudastreamiscapturing"", ""stream: .?av?$basic_ostream@du?$char_traits@d@std@@@std@@"", ""stream: operation not permitted on an event last recorded in a capturing stream"", ""sync: cudawaitexternalsemaphoresasync_ptsz"", ""stream: cuctxgetstreampriorityrange"", ""frame: ts_relocateframe return: %d cost: %d"", ""buffer: cudad3d9unregistervertexbuffer"", ""sync: cumemcpy3dasync_v2"", ""frame: sn3dalgorithm::sn3d_vslam::mixscanfeatureprotocolimp::add_frame""]","[""Serial"", ""HID"", ""Camera"", ""SPI"", ""PCIe"", ""Ethernet""]","[""cudaErrorInvalidTextureBinding"", ""cuD3D9UnmapResources"", ""device doesn't have valid Grid license"", ""cudaErrorInvalidAddressSpace"", ""cudaErrorInvalidValue"", ""cuD3D10GetDevices"", ""cudaD3D9ResourceGetMappedPointer"", ""cudaDeviceGetAttribute"", ""cudaD3D10ResourceGetMappedSize"", "".nv.info._ZN13Sn3DAlgorithm10sn3d_vslam13calcKeypointsEPhiiiPNS0_6KeyUVSEiN16Sn3DGPUAlgorithm5PtrSzIiEENS4_9PtrStepSzIhEEf"", ""cuD3D10ResourceGetMappedPitch_v2"", ""Try oldVersion: Error! Parameter Unmatch!"", ""cuD3D9CtxCreateOnDevice"", ""$___ZZN13Sn3DAlgorithm10sn3d_vslam11usm_enhanceEPhS1_S1_iiiE5data1__49"", ""$_ZN13Sn3DAlgorithm10sn3d_vslam14select_by_topNEPNS0_6KeyUVSEiiiiiiN16Sn3DGPUAlgorithm5PtrSzINS0_7posFlagEEEb$__cuda_sm3x_div_rn_noftz_f32_slowpath""]",0.6,string_analysis,2025-08-15 17:23:03
59,Sn3DTooling.dll,IntraoralScan/Bin/Sn3DTooling.dll,82432,076fc22ede2f40ae37c87746f68942d8,scanner_interface,"[""stream: .?av?$basic_ifstream@du?$char_traits@d@std@@@std@@"", ""stream: ??6?$basic_ostream@du?$char_traits@d@std@@@std@@qeaaaeav01@h@z"", ""stream: ??1?$basic_ostream@du?$char_traits@d@std@@@std@@ueaa@xz"", ""stream: .?av?$basic_ofstream@du?$char_traits@d@std@@@std@@"", ""stream: ??6?$basic_ostream@du?$char_traits@d@std@@@std@@qeaaaeav01@_n@z"", ""stream: ??1?$basic_streambuf@du?$char_traits@d@std@@@std@@ueaa@xz"", ""stream: ?put@?$basic_ostream@du?$char_traits@d@std@@@std@@qeaaaeav12@d@z"", ""brightness: , please reduce the image brightness"", ""stream: ?_pninc@?$basic_streambuf@du?$char_traits@d@std@@@std@@ieaapeadxz"", ""stream: .?av?$basic_streambuf@du?$char_traits@d@std@@@std@@"", ""stream: ??5?$basic_istream@du?$char_traits@d@std@@@std@@qeaaaeav01@aean@z"", ""stream: ??6?$basic_ostream@du?$char_traits@d@std@@@std@@qeaaaeav01@n@z"", ""stream: ?_init@?$basic_streambuf@du?$char_traits@d@std@@@std@@ieaaxxz"", ""stream: ??1?$basic_istream@du?$char_traits@d@std@@@std@@ueaa@xz"", ""stream: ??0?$basic_streambuf@du?$char_traits@d@std@@@std@@ieaa@xz"", ""stream: ?showmanyc@?$basic_streambuf@du?$char_traits@d@std@@@std@@meaa_jxz"", ""stream: _get_stream_buffer_pointers"", ""stream: ?sputn@?$basic_streambuf@du?$char_traits@d@std@@@std@@qeaa_jpebd_j@z"", ""frame: __cxxframehandler3"", ""buffer: _get_stream_buffer_pointers""]","[""Ethernet"", ""SPI""]","[""Sn3DTooling.dll"", ""?_Xlength_error@std@@YAXPEBD@Z"", ""?error@cv@@YAXHAEBVString@1@PEBD1H@Z"", ""error: max_gray < min_gray!"", ""roi is beyond the image region or roi is failed""]",0.6,string_analysis,2025-08-15 17:23:03
60,Sn3DVulkanWrapper.dll,IntraoralScan/Bin/Sn3DVulkanWrapper.dll,122880,3934722b4d8256cee062b51e41987386,scanner_interface,"[""timestamp: vkgetcalibratedtimestampsext"", ""buffer: vkcmdbindindexbuffer"", ""buffer: vkcmdupdatebuffer"", ""buffer: vkcreateframebuffer"", ""stream: ?_pninc@?$basic_streambuf@du?$char_traits@d@std@@@std@@ieaapeadxz"", ""stream: ??1?$basic_iostream@du?$char_traits@d@std@@@std@@ueaa@xz"", ""buffer: vkdestroyframebuffer"", ""stream: ?_lock@?$basic_streambuf@du?$char_traits@d@std@@@std@@ueaaxxz"", ""buffer: vkdestroybufferview"", ""buffer: vkcmdcopybuffertoimage2khr"", ""frame: vkcreateframebuffer"", ""buffer: vkbindbuffermemory2khr"", ""buffer: vkgetdevicebuffermemoryrequirementskhr"", ""buffer: vkbindbuffermemory"", ""stream: .?av?$basic_ostream@du?$char_traits@d@std@@@std@@"", ""buffer: vkgetbufferopaquecaptureaddresskhr"", ""buffer: vkgetbufferdeviceaddresskhr"", ""stream: ?sync@?$basic_streambuf@du?$char_traits@d@std@@@std@@meaahxz"", ""buffer: vkcmdcopyimagetobuffer"", ""buffer: vkcmdcopybuffertoimage""]","[""Ethernet"", ""SPI""]","[""vkGetPhysicalDeviceQueueFamilyProperties"", "".?AVIncompatibleDriverError@vk@@"", "".?AV_Generic_error_category@std@@"", ""vkGetPhysicalDeviceExternalFencePropertiesKHR"", ""vkGetPhysicalDeviceSurfaceCapabilities2KHR"", ""ErrorExtensionNotPresent"", ""vkGetPhysicalDeviceProperties"", ""vkGetPhysicalDeviceMemoryProperties2KHR"", ""vkGetDeviceMemoryCommitment"", ""vkRegisterDeviceEventEXT"", ""vkGetPhysicalDeviceToolPropertiesEXT"", "".?AVOutOfHostMemoryError@vk@@"", "".?AVSystemError@vk@@"", ""vkGetPhysicalDeviceSurfaceCapabilitiesKHR"", ""vkGetPhysicalDeviceMemoryProperties2""]",0.6,string_analysis,2025-08-15 17:23:03
69,iScanCalibration.dll,IntraoralScan/Bin/iScanCalibration.dll,1309184,1bafb8763eded36aeb65765fb6279784,scanner_interface,"[""stream: custreambatchmemop"", ""sync: cudamemcpyfromarrayasync"", ""buffer: cudad3d9mapvertexbuffer"", ""sync: cudamemcpy2dtoarrayasync"", ""sync: cudamemcpy2dasync_ptsz"", ""sync: cudamemsetasync_ptsz"", ""stream: cudastreamiscapturing"", ""stream: .?av?$basic_ostream@du?$char_traits@d@std@@@std@@"", ""stream: operation not permitted on an event last recorded in a capturing stream"", ""sync: cudawaitexternalsemaphoresasync_ptsz"", ""stream: cuctxgetstreampriorityrange"", ""buffer: cudad3d9unregistervertexbuffer"", ""sync: cumemcpy3dasync_v2"", ""stream: .?av?$basic_ifstream@du?$char_traits@d@std@@@std@@"", ""stream: ?sync@?$basic_streambuf@du?$char_traits@d@std@@@std@@meaahxz"", ""stream: cudaerrorstreamcapturemerge"", ""sync: cumemcpy3dpeerasync"", ""stream: ?uflow@?$basic_streambuf@du?$char_traits@d@std@@@std@@meaahxz"", ""sync: cumemcpy2dasync_v2_ptsz"", ""stream: cudaeglstreamconsumerconnect""]","[""Camera"", ""PCIe"", ""Ethernet"", ""SPI""]","["".text._ZN23Sn3DAlgorithmIScanCalib18GaussianFilter_1DYEPfS0_iii"", ""cudaErrorInvalidTextureBinding"", ""cuD3D9UnmapResources"", "".nv.info._ZN23Sn3DAlgorithmIScanCalib21remove_distort_kernelEN16Sn3DGPUAlgorithm9PtrStepSzIhEEiNS1_I6float2EENS1_IfEE"", ""device doesn't have valid Grid license"", ""cudaErrorInvalidAddressSpace"", ""cudaErrorInvalidValue"", ""cuD3D10GetDevices"", ""cudaD3D9ResourceGetMappedPointer"", ""cudaDeviceGetAttribute"", ""cudaD3D10ResourceGetMappedSize"", ""cuD3D10ResourceGetMappedPitch_v2"", "".text._ZN23Sn3DAlgorithmIScanCalib25GaussianFilter_1DX_kernelEPfS0_iii"", ""Try oldVersion: Error! Parameter Unmatch!"", ""cuD3D9CtxCreateOnDevice""]",0.6,string_analysis,2025-08-15 17:23:03
74,opencv_calib3d348.dll,IntraoralScan/Bin/opencv_calib3d348.dll,2320896,7d9ba0f89cf221ec67e6d3e14eae9a11,scanner_interface,"[""intrinsic: (!k.empty() && !d.empty()) || !(flags & calib_use_intrinsic_guess)"", ""intrinsic: ??4intrinsicparams@internal@cv@@qeaaaeau012@aebvmat@2@@z"", ""extrinsic: cv::internal::calibrateextrinsics"", ""stereo: stereomatcher.bm"", ""stereo: stereomatcher.sgbm"", ""intrinsic: (!k1.empty() && !k2.empty() && !d1.empty() && !d2.empty()) || !(flags & calib_fix_intrinsic)"", ""stereo: ??0stereobm@cv@@qeaa@$$qeav01@@z"", ""calibration: g:\\opencv3.4.8_without_cuda\\opencv\\sources\\modules\\calib3d\\src\\calibration.cpp"", ""depth: npoints >= 0 && (depth == cv_32f || depth == cv_64f)"", ""intrinsic: ??4intrinsicparams@internal@cv@@qeaaaeau012@aebu012@@z"", ""intrinsic: ??0intrinsicparams@internal@cv@@qeaa@aebu012@@z"", ""depth: npoints >= 0 && (depth == cv_32s || depth == cv_32f || depth == cv_64f)"", ""stereo: stereocalibrate does not support calib_use_extrinsic_guess."", ""stereo: ??4stereosgbm@cv@@qeaaaeav01@aebv01@@z"", ""stereo: ?create@stereosgbm@cv@@sa?au?$ptr@vstereosgbm@cv@@@2@hhhhhhhhhhh@z"", ""buffer: ??0_inputoutputarray@cv@@qeaa@aeavbuffer@ogl@1@@z"", ""depth: k.size() == size(3, 3) && (k.depth() == cv_32f || k.depth() == cv_64f)"", ""calibration: g:\\opencv3.4.8_without_cuda\\opencv\\sources\\modules\\calib3d\\src\\calibration_handeye.cpp"", ""stereo: ??1stereomatcher@cv@@ueaa@xz"", ""principal: principal point must be within the image""]","[""Camera"", ""Ethernet"", ""SPI""]","[""cvCalibrateCamera2"", ""The tilted sensor model must have 14 parameters in the distortion matrix"", ""DLT algorithm needs at least 6 points for pose estimation from 3D-2D point correspondences."", ""cameraMatrix.rows == 3 && cameraMatrix.cols == 3 && cameraMatrix.channels() == 1"", ""?check_failed_MatType@detail@cv@@YAXHAEBUCheckContext@12@@Z"", ""cv::ChessBoardDetector::orderFoundConnectedQuads"", ""cv::Affine3DEstimatorCallback::computeError"", ""cv::ChessBoardDetector::findConnectedQuads"", ""cvFindExtrinsicCameraParams2"", ""?check_failed_auto@detail@cv@@YAXHHAEBUCheckContext@12@@Z"", ""void __cdecl cv::reprojectImageTo3D(const class cv::_InputArray &,const class cv::_OutputArray &,const class cv::_InputArray &,bool,int)"", ""?redirectError@cv@@YAP6AHHPEBD00HPEAX@ZP6AHH000H1@Z1PEAPEAX@Z"", ""cv::Affine2DEstimatorCallback::computeError"", ""cvCalibrateCamera2Internal"", ""cv::fisheye::estimateNewCameraMatrixForUndistortRectify""]",0.6,string_analysis,2025-08-15 17:23:03
78,print3DSlicing.dll,IntraoralScan/Bin/print3DSlicing.dll,7332352,46b729a99074a23e6720bda91a9cc508,scanner_interface,"[""stream: ??6?$basic_ostream@du?$char_traits@d@std@@@std@@qeaaaeav01@_j@z"", ""stream: .?av?$basic_ifstream@du?$char_traits@d@std@@@std@@"", ""stream: ?release_compound@?$stream_provider@d@aux@v2_mt_nt6@log@boost@@saxpeaustream_compound@12345@@z"", ""stream: ?sync@?$basic_streambuf@du?$char_traits@d@std@@@std@@meaahxz"", ""stream: ??6?$basic_ostream@du?$char_traits@d@std@@@std@@qeaaaeav01@h@z"", ""trigger: escape precision triggered at"", ""stream: ??6?$basic_ostream@du?$char_traits@d@std@@@std@@qeaaaeav01@k@z"", ""stream: ??1?$basic_ostream@du?$char_traits@d@std@@@std@@ueaa@xz"", ""stream: ?imbue@?$basic_streambuf@du?$char_traits@d@std@@@std@@meaaxaebvlocale@2@@z"", ""stream: .?av?$basic_ofstream@du?$char_traits@d@std@@@std@@"", ""stream: ?omerr@@yaaeavmostream@openmesh@@xz"", ""stream: ??6?$basic_ostream@du?$char_traits@d@std@@@std@@qeaaaeav01@_k@z"", ""stream: ??6?$basic_ostream@du?$char_traits@d@std@@@std@@qeaaaeav01@_n@z"", ""stream: ??1?$basic_streambuf@du?$char_traits@d@std@@@std@@ueaa@xz"", ""stream: ?uflow@?$basic_streambuf@du?$char_traits@d@std@@@std@@meaahxz"", ""stream: ?put@?$basic_ostream@du?$char_traits@d@std@@@std@@qeaaaeav12@d@z"", ""frame: auto_dig_hole: isavoidjawframe"", ""stream: .?av?$basic_stringstream@du?$char_traits@d@std@@v?$allocator@d@2@@std@@"", ""stream: ?_pninc@?$basic_streambuf@du?$char_traits@d@std@@@std@@ieaapeadxz"", ""stream: ?stream@logmessage@google@@qeaaaeav?$basic_ostream@du?$char_traits@d@std@@@std@@xz""]","[""Ethernet"", ""HID"", ""Serial"", ""SPI""]","[""Sn3DAlgorithm::Sn3DComputeLength::Sn3DComputeLength"", ""Sn3DAlgorithm::auto_dig_hole_for_dental"", ""Sn3DAlgorithm::ShellHoneyStructure::generate_honey_structure_mesh"", ""Sn3DAlgorithm::self_support_shell_honey_structure"", ""CORE ERROR! root index out of bound"", ""Sn3DAlgorithm::mesh_get_self_intersection"", ""Sn3DAlgorithm::tex_mirror"", ""ERROR : division by zero !"", ""Sn3DAlgorithm::ShellHoneyStructure::doSelfSupportShellHoneyStructure"", ""Sn3DAlgorithm::offset_mesh_with_smooth"", ""CORE ERROR! non-isolating interval"", ""Sn3DAlgorithm::BaseTriMeshSearch::BaseTriMeshSearch"", ""Try oldVersion: Error! Parameter Unmatch!"", ""Sn3DAlgorithm::offset_mesh_with_different_offset"", ""Sn3DAlgorithm::bite_plane_generate""]",0.6,string_analysis,2025-08-15 17:23:03
